Hash,Author,Date,Message,Hashes_of_parents,Is_merge_commit,List_of_modified_files
d5ab29687ae19170cbf6ee80ecd26d7de0862f5a,Aymeric Augustin,2021-06-20T15:15:41+02:00,Set connection state to closed after EOF,['8add3a648ae4886b78db018f5b672abc0f6e5a8c'],False,"['connection.py', 'test_connection.py']"
b96d82202cf6d7fbe2196c07c23679cf2318055b,Aymeric Augustin,2021-06-20T21:26:47+02:00,Add API for getting connection closed exception.,['48527e4c1c07a9d2c68ac16f91dd2f0c267c18b5'],False,"['connection.py', 'test_connection.py']"
5d8e0c5dbefa1c487c14736943f858e3b0dc9921,Aymeric Augustin,2021-06-23T08:44:11+02:00,Stop processing data after receiving close frame.,['a9de47d9247335d4a4b2df551b1732049597ec58'],False,"['connection.py', 'test_connection.py']"
6aae7c69e30c74bbdc9bd81c52f7a5f90b4c8037,Aymeric Augustin,2021-07-25T18:21:36+02:00,"Explain ping timeout errors in the FAQ.

Fix #1012.",['4ed76b2cc43b9480428121cc9f94ee36af4ea27f'],False,"['faq.rst', 'timeouts.rst']"
21af14cdd61cb31a4a4c003d73f9eb489a7a22f3,Aymeric Augustin,2021-07-25T21:37:01+02:00,Fix display of license in docs.,['4e1dac362a3639b9cf0e5bcf382601e6e32cfede'],False,['license.rst']
59eb1b53a9b3b868a05e0eecc8255ee3b11b8bcc,Aymeric Augustin,2021-07-25T21:45:52+02:00,Fix typo.,['bf02ad01e91a05777d607f926673f8d8b0efc2e7'],False,['broadcast.rst']
0867d9f0f9fa0dfc267e6e0b91cb1aaa5858ccaf,Aymeric Augustin,2021-07-25T21:51:41+02:00,Clarify error message.,['59eb1b53a9b3b868a05e0eecc8255ee3b11b8bcc'],False,"['frames.py', 'protocol.py']"
786134542d9f0d6ad3959198c5e543ce55fff4aa,Aymeric Augustin,2021-07-31T09:35:19+02:00,"Document that time.sleep doesn't work in asyncio.

This belongs in asyncio's docs, not in websockets', but I can't find it
(easily) in Python docs and it keeps tripping people up.

Fix #1025, #1024, #923, #901, #703, etc.",['0867d9f0f9fa0dfc267e6e0b91cb1aaa5858ccaf'],False,['faq.rst']
1f462000ac9b4f8ad80deb565083ffe430e09acf,Aymeric Augustin,2021-08-11T09:53:50+02:00,"Fix handling of relative redirects.

Fix #1023.",['b343fc60824737d4faa421aafe7983a8d3d0c9df'],False,"['changelog.rst', 'client.py', 'test_client_server.py']"
5de7b41a2b2003aaf1db4042ac3d5e2ab4c24cdb,Aymeric Augustin,2021-08-12T08:43:46+02:00,"Fix initializing Headers from Headers.

It didn't work when a header had multiple values.",['dc42ecba8d809e14f1856e2e65816c27eaeb8fb6'],False,"['datastructures.py', 'test_datastructures.py']"
af0f5646ad14e62ee614fa898cc4651ae7d02b93,Aymeric Augustin,2021-08-14T08:36:27+02:00,Fix rendering of extensions how-to.,['6edb363af07365867b4c372405b6ab3177a57830'],False,['extensions.rst']
4b10c2c8e0334535ae4874d95dc7fdd6392bf68a,Stefan Wojcik,2021-08-25T11:02:42+02:00,Fix typo in the FAQ.,['c7fc0d36bd8ea2aeb7c4321f53d208fb1297db85'],False,['faq.rst']
9e75d1e6fc4edc53f27d546362711d3bd22291b3,Ben Hoyt,2021-08-27T14:14:48+12:00,"Fix docstring of parse_uri to reflect the exception type raised

It doesn't raise a ValueError, but an InvalidURI error (see below). If
we want the exception type to be a ValueError as well, you could make
InvalidURI inherit from ValueError as well as WebSocketException. But
just changing the doc seems like the right fix here.

>>> from websockets.uri import parse_uri
>>> parse_uri('foo://example.com')
Traceback (most recent call last):
  File ""/home/ben/w/websockets/src/websockets/uri.py"", line 58, in parse_uri
    assert parsed.scheme in [""ws"", ""wss""]
AssertionError

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/ben/w/websockets/src/websockets/uri.py"", line 63, in parse_uri
    raise exceptions.InvalidURI(uri) from exc
websockets.exceptions.InvalidURI: foo://example.com isn't a valid URI
>>> import sys
>>> exc = sys.last_value
>>> isinstance(exc, ValueError)
False",['4b10c2c8e0334535ae4874d95dc7fdd6392bf68a'],False,['uri.py']
88ae5eb25fa3e8caa3f5d7be7517ec8d5c68847d,Aymeric Augustin,2021-09-03T20:50:03+02:00,"Make error messages more error friendly.

Avoid weird exception chaining to assertion errors.",['1b0b2de59f13b79062a888a8d17ae5e9e5a60ef9'],False,"['changelog.rst', 'exceptions.py', 'uri.py', 'test_exceptions.py', 'test_uri.py']"
27f6539abc678182970af621c007646403968f82,Aymeric Augustin,2021-08-14T15:01:47+02:00,"Review reference docs.

Remove sphinx-autodoc-typehints and use native autodoc features
instead, mainly because I can't find a workaround for:
https://github.com/agronholm/sphinx-autodoc-typehints/issues/132

Re-introduce the ""common"" docs, else linking to send() and recv()
is a mess.",['88ae5eb25fa3e8caa3f5d7be7517ec8d5c68847d'],False,"['conf.py', 'cheatsheet.rst', 'django.rst', 'extensions.rst', 'faq.rst', 'index.rst', 'changelog.rst', 'client.rst', 'common.rst', 'exceptions.rst', 'extensions.rst', 'index.rst', 'limitations.rst', 'server.rst', 'types.rst', 'utilities.rst', 'requirements.txt', 'spelling_wordlist.txt', 'broadcast.rst', 'compression.rst', 'deployment.rst', 'design.rst', 'memory.rst', 'timeouts.rst', '__init__.py', '__main__.py', 'auth.py', 'client.py', 'connection.py', 'datastructures.py', 'exceptions.py', 'base.py', 'permessage_deflate.py', 'frames.py', 'headers.py', 'http11.py', 'imports.py', 'auth.py', 'client.py', 'framing.py', 'handshake.py', 'http.py', 'protocol.py', 'server.py', 'server.py', 'streams.py', 'typing.py', 'uri.py', 'utils.py']"
6680923c0f253ed85f885f983bb9f29efcd86b30,Aymeric Augustin,2021-09-05T16:44:19+02:00,Fix typo.,['6f5e609b3d7644a42367946f0a8d33afcda854f4'],False,['authentication.rst']
903fd24d8cb163e7a8836f3a1faf03fa8869d969,Aymeric Augustin,2021-09-05T17:01:04+02:00,Minor formatting fixes in FAQ.,['6680923c0f253ed85f885f983bb9f29efcd86b30'],False,['faq.rst']
eba7b56eb652a1bfff2d536b5d348499a1e434d5,Aymeric Augustin,2021-09-06T22:33:10+02:00,Improve docs of Frame and Close.,['abd297b832a74fe23825aacc28bf30e8b00f122d'],False,"['utilities.rst', 'frames.py']"
5fc6fa832c11be7c42739f901b3a893285bddec0,Aymeric Augustin,2021-09-06T22:40:53+02:00,"Clarify comment.

Fix #1032.",['eba7b56eb652a1bfff2d536b5d348499a1e434d5'],False,['datastructures.py']
a8eb9738244f9f3ee3d2471baa09c3010cf45afc,Aymeric Augustin,2021-09-08T21:27:43+02:00,"Avoid creating __doc__ attributes.

Sphinx still finds the docstring-that-isn't-really-a-docstring.",['5fc6fa832c11be7c42739f901b3a893285bddec0'],False,"['datastructures.py', 'typing.py']"
1b16b57ba94c00e20ab08e5596a98511bca95070,Aymeric Augustin,2021-09-09T22:34:19+02:00,Remove obsolete workaround.,['c439f1d52aafc05064cc11702d1c3014046799b0'],False,['client.py']
dc0e79d6ca2ce6da4906c861443b8c696bf93dff,Aymeric Augustin,2021-09-10T22:54:12+02:00,Fix excessive escaping in debug logs.,['541f95cdab5d4dd953fc9428c47421b7168ae0b1'],False,['protocol.py']
5d67724fa80765ef95b21b0b04a3d22b1014649a,Aymeric Augustin,2021-09-18T15:55:04+02:00,Fix indentation issue.,['dc0e79d6ca2ce6da4906c861443b8c696bf93dff'],False,['django.rst']
397eda4952e1f2b044e352ddbf2b45b336881583,Aymeric Augustin,2021-09-18T17:11:20+02:00,Mention crypto policy in issue template.,['5d67724fa80765ef95b21b0b04a3d22b1014649a'],False,['issue.md']
a2a61ead84cfaf60752452f245e111eecf4a6e53,Oliver Zehentleitner,2021-09-20T21:43:31+02:00,Fix link to tutorial,['744482a2c2ab33e86ec877441f6f8d44ce03b282'],False,['README.rst']
17af113f028b8a04e1ff8ba00381e9b57b386cfc,Aymeric Augustin,2021-09-20T22:20:54+02:00,Fix link to FAQ,['a2a61ead84cfaf60752452f245e111eecf4a6e53'],False,['issue.md']
9f77f4e492fa0030ae3e5c388c606931c130065e,Vladislav Smirnov,2021-09-21T22:35:04+03:00,Fix typo in FAQ,['20960c2792353dff7569554fcbe956111d772ba0'],False,['faq.rst']
27e861fd8566d056d4382992c659868bc57ef01d,Aymeric Augustin,2021-08-14T11:34:06+02:00,"Enable Python 3.10 in CI.

Fix #935.",['c70c7d6703ab8bef35cc89965becc67e8a1afe7c'],False,"['tests.yml', 'wheels.yml']"
fc3ade70aeafa5535e433b2c6d05f6fb7c70e9e3,Aymeric Augustin,2021-10-28T21:17:23+02:00,"Recommend Sanic for mixing HTTP and WebSocket.

Fix #1073.",['5ba529bf55e271040a122b999f756f5c1919cd11'],False,"['README.rst', 'faq.rst']"
ed9a7b446c7147f6f88dbeb1d86546ad754e435e,Aymeric Augustin,2021-10-08T22:18:24+02:00,"Disable memory optimization on the client side.

Also clarify compression docs.

Fix #1065.",['fc3ade70aeafa5535e433b2c6d05f6fb7c70e9e3'],False,"['changelog.rst', 'compression.rst', 'memory.rst', 'permessage_deflate.py']"
56b589368175bf18fa1c3f0036460c0c2f3e4c4b,Aymeric Augustin,2021-11-11T19:14:09+01:00,"Unpin Python 3.9.6.

Reverts 744482a2.

Fix #1051.",['b4d9a2add6a9e716c9405dc74aae8bd521dec3ae'],False,['tests.yml']
27a439b6d20089dd24ab5a08d07d0585cc31ee34,Aymeric Augustin,2021-11-11T19:31:33+01:00,Work around bug in coverage.,['56b589368175bf18fa1c3f0036460c0c2f3e4c4b'],False,['test_client_server.py']
b6e25e290143c4dbb5b7bd0acd0c44efd086167e,Aymeric Augustin,2021-11-11T20:16:58+01:00,Work around bug in mypy.,['27a439b6d20089dd24ab5a08d07d0585cc31ee34'],False,['protocol.py']
0fafda84ae722bf319a46d7cad4c67bcfd47c16d,Aymeric Augustin,2021-09-18T16:57:48+02:00,"Extract patterns to a howto guide.

Improve this guide.

Fix #1022.",['b9e11125b781da3cf567cd2cf3036478c6ee1670'],False,"['index.rst', 'patterns.rst', 'index.rst']"
448e777adc7d8cf0cbc0bd585959bbdfad682926,Aymeric Augustin,2021-11-06T09:01:11+01:00,"Avoid shutdown on closed socket.

Fix #1072.",['ce611d79b3c849f66da6645513f6a28195e298e1'],False,"['protocol.py', 'test_protocol.py']"
14891ffa20f6acc0f6ec24a96b6bd4d3504ea3eb,David Sanders,2021-12-21T15:54:27-08:00,Fix some typos in comments,['67b19e6e9ac96722a584e35d7e9dc3a2173af6b8'],False,"['client.py', 'connection.py', 'datastructures.py', 'http11.py', 'server.py', 'speedups.c']"
2b965a146eb41d05073264ddd296542992fb327f,Aymeric Augustin,2022-02-19T09:50:26+01:00,"Document that convenience imports break IDEs.

Fix #1124.",['668f320e0547d80afe6529528e1ecc6088955cdc'],False,"['changelog.rst', 'index.rst']"
1e44065f49647abb6bd58bdb9a435dd064e40c74,Aymeric Augustin,2022-02-19T13:41:05+01:00,"Document OSError: [Errno 99].

Fix #1102.",['2b965a146eb41d05073264ddd296542992fb327f'],False,['faq.rst']
c3560c9f6ff33d058459c2e626c0bd0b8c2c8e1a,Aymeric Augustin,2022-02-19T15:24:31+01:00,"Made compression negotation more lax.

This change means connections from Firefox get compression by default,
while they didn't use to since the compression ""optimizations"" in 10.0.

Fix #1109.",['9535c2137bdcdc0d34cf8367d2bb16c91a6fc083'],False,"['changelog.rst', 'compression.rst', 'permessage_deflate.py', 'test_permessage_deflate.py', 'test_client_server.py']"
1882bd185f9b4269ac15ea30b8c31eb1bc39347a,Aymeric Augustin,2022-02-19T17:35:01+01:00,Work around coverage issue in tests.,['c3560c9f6ff33d058459c2e626c0bd0b8c2c8e1a'],False,['test_client_server.py']
8516801f7f41b91cc491b3466f57a7bd4c8ee544,Aymeric Augustin,2022-02-20T10:52:48+01:00,"Avoid leaking sockets when connect() is canceled.

Fix #1113.",['88d2e2fb51c9154d603861249d26efb0b5e55d80'],False,"['changelog.rst', 'client.py', 'test_client_server.py']"
fe946ef0d1fb6dac982879a20f584ef66bc0a879,Aymeric Augustin,2022-02-20T11:11:30+01:00,"Fix flaky test.

Ref #1113.",['c6f05b6a594bf5ef5857b2ef23402105d98f3a7a'],False,['test_client_server.py']
5b3a6d26c493f1aa54d267223ba3a908f0793fc8,Aymeric Augustin,2022-02-20T11:12:31+01:00,"Avoid OSError: [Errno 107] noise in logs.

Fix #1117.

Ref #1072.",['fe946ef0d1fb6dac982879a20f584ef66bc0a879'],False,"['protocol.py', 'test_protocol.py']"
72e9b37d422191faef3e939905a4edaee1145c24,Aymeric Augustin,2022-02-20T14:24:28+01:00,"Expand discussion of keepalives.

Also mention pitfall in browsers.

Fix #1084.",['5b3a6d26c493f1aa54d267223ba3a908f0793fc8'],False,['timeouts.rst']
a2ca001a06ebc0d4af7ae66776cb6212e62f8e24,Aymeric Augustin,2022-02-20T16:22:00+01:00,"Add to FAQ how to message one, several, or all users.

Fix #1083.",['46bc5e4dba19aa7052c5777657f9608fd6245c43'],False,['faq.rst']
731ad8c127bae60b59d622b87d9406333432cfbd,Aymeric Augustin,2022-02-20T19:26:27+01:00,"Add broadcast example to quick start guide.

Also review and improve that guide.

Fix #1070.",['a2ca001a06ebc0d4af7ae66776cb6212e62f8e24'],False,"['quickstart.rst', 'show_time.py']"
695d43a90819d817562b5d51bb2eb8c1b641a324,Aymeric Augustin,2022-02-20T20:31:23+01:00,"Improve FAQ about HTTP headers.

Fix #798.",['5407db58d5a840a78dbc3572545030dc2d5036fe'],False,['faq.rst']
f605e86aeab7ac045c21e2eac0d677916031022e,Aymeric Augustin,2022-02-20T21:28:28+01:00,"Restore backwards-compatibility for partial handlers.

Fix #1095.",['695d43a90819d817562b5d51bb2eb8c1b641a324'],False,"['changelog.rst', 'server.py', 'test_client_server.py']"
c60df611023ac47345d9201b0a4785c4d8dbdbd9,Erik van Raalte,2022-02-26T21:33:26+01:00,"Update documentation

Fix misleading function definition for `play` function in intro/tutorial2",['778a1ca6936ac67e7a3fe1bbe585db2eafeaa515'],False,['tutorial2.rst']
286768512b0c2bd671cae0ae3e64c1545632b6d4,Aymeric Augustin,2022-03-26T08:51:27+01:00,"Remove path parameters in connection handlers.

9b8a8d1c wasn't reflected properly before the tutorial was merged.

Fix #1154.",['f7478be1321e5ccc9cd8995e2e95676faff57944'],False,"['tutorial2.rst', 'app.py', 'app.py']"
4034d8dbc81742dc2c0688dc9f29c5161bec66e9,Aymeric Augustin,2022-04-03T10:43:21+02:00,Expect TCP close after a failed opening handshake.,['5dc16c27001a9465b22832e5b02036d2f10862bb'],False,"['client.py', 'connection.py', 'server.py', 'test_client.py', 'test_server.py']"
81cb6f55e50d54640f9a0cdff31e3eb0d079434d,Michał Górny,2022-04-08T15:57:51+02:00,"Skip non-contiguous buffer tests on NotImplementedError (pypy)

PyPy3.9 7.3.9 does not implement creating contiguous buffers from
non-contiguous, causing the respective tests to fail due to
NotImplementedError.  Catch it and skip the tests appropriately
as discussed in #1157.

Fixes #1158",['8a58de259381f82036ab624255d01a8fbc6234de'],False,['test_utils.py']
72abbd3d61801f4f45ed7babdfe14ebbd7c2ccf1,Aymeric Augustin,2022-04-17T09:07:57+02:00,"Narrow down exception for PyPy

To avoid accidentally masking real test failures on other platforms.",['81cb6f55e50d54640f9a0cdff31e3eb0d079434d'],False,['test_utils.py']
f761e23614c4d8b35ce461e70896e7c6c5bc1cfa,Aymeric Augustin,2022-04-17T10:42:33+02:00,"Prevent AttributeError on server shutdown.

close() shouldn't be called on a CONNECTING connection because the
transfer_data_task attribute isn't initialized.",['79182b66798ed96c622462dbe9e28457655f887b'],False,['server.py']
8dd8e410431408cf33fe761d8b273a95cf45da5f,Aymeric Augustin,2022-04-17T10:36:32+02:00,"Ignore failing test on PyPy.

This has to do with closing TLS connections: transport.close() is enough
on CPython while PyPy requires transport.abort() (which websockets will
call eventually, but not before that test fails.)",['9e2503a5c5cc4c48f223ec8aa780dfa7268622a1'],False,['test_client_server.py']
a446fb78d9994c30a479719ea579c349de4f372f,Aymeric Augustin,2022-04-17T12:03:30+02:00,"Handle zlib.error when receiving compressed messages.

Refs #1160, #665.",['19367485bbdda2eb7c55ad3a43b5b1296743b1f3'],False,"['permessage_deflate.py', 'test_permessage_deflate.py']"
8850eb06c7955462dd641acf50d1dcfcfc95b0ee,wwqgtxx,2022-02-28T14:10:16+08:00,"Fix logging error when sending a memoryview.

See also: https://bugs.python.org/issue15945",['a446fb78d9994c30a479719ea579c349de4f372f'],False,['frames.py']
a96fffa85907a392711c75ad3039c2949531a268,Aymeric Augustin,2022-04-17T12:57:01+02:00,"Add FAQ on request path.

Fix #1154.",['778879eb0144a14a2a406fb2c3fa45f80afcd421'],False,['faq.rst']
f9fd2cebcd42633ed917cd64e805bea17879c2d7,Aymeric Augustin,2022-04-17T13:27:32+02:00,"Catch RuntimeError to cater to uvloop.

Fix #1138, #1072 (again).",['a96fffa85907a392711c75ad3039c2949531a268'],False,['protocol.py']
42e33f17cdaaa258f3035618fb806c74744406aa,Aymeric Augustin,2022-04-17T15:39:18+02:00,"Clarify answer about threads.

Fix #1156. Ref #1162.",['f9fd2cebcd42633ed917cd64e805bea17879c2d7'],False,['faq.rst']
9c87d43f1d7bbf6847350087aae74fd35f73a642,Aymeric Augustin,2022-04-24T10:24:30+02:00,"Fix two typos.

Found by codereview.doctor (among many false positives).",['c590dc8a69ca9f3052aa34f7db017b9a253a48a1'],False,"['benchmark.py', 'test_headers.py']"
ac45051ecb34c07407c4315a08729e9967be8e51,Aymeric Augustin,2022-05-03T13:53:03+02:00,Fix typing in client connection initialization.,['9c87d43f1d7bbf6847350087aae74fd35f73a642'],False,['client.py']
50483798cdbdf0ab3edee5cd8d4a9b4069d7dfc4,Aymeric Augustin,2022-05-03T07:29:59+02:00,"Bump cibuildwheel version.

Fix #1169.",['670f7c5e8c934c29f46f24089a84dd65709c1d13'],False,['wheels.yml']
fad12d475e4c65aff9040d9e5f34a4924c470774,Tim Gates,2022-07-31T13:17:18+10:00,"docs: Fix a few typos

There are small typos in:
- src/websockets/legacy/protocol.py
- src/websockets/legacy/server.py
- tests/legacy/test_protocol.py
- tests/legacy/utils.py

Fixes:
- Should read `suspect` rather than `supect`.
- Should read `acknowledged` rather than `acknowleged`.
- Should read `attempts` rather than `attemps`.
- Should read `asynchronous` rather than `asychronous`.

Signed-off-by: Tim Gates <tim.gates@iress.com>",['57a1325795cc7b9166a5b4599c34c4869d8b2ab6'],False,"['protocol.py', 'server.py', 'test_protocol.py', 'utils.py']"
5d2a04ae65b48c8d02e37318bc6e8d43be9ae18e,Aymeric Augustin,2022-08-16T09:05:34+02:00,"Add usage docs for start_serving and serve_forever.

The only example for Python I found was https://bugs.python.org/issue32662:

    async def main():
        srv = await asyncio.start_server(...)
        async with srv:
            await srv.serve_forever()

    asyncio.run(main())

It looks pretty bad to me: it starts the server thrice and stops it
twice, relying on idempotency to avoid issues. I dislike this style
of ""pile it up to be sure that it works"" so I'm showing a subset of
possibilities only.

Ref #1197.",['d84108b2bf2256187509276a7cb2a905f39af392'],False,['server.py']
8e096fc5a2a49b3c42fb2543547867cab11297fb,Aymeric Augustin,2022-08-16T12:39:33+02:00,"Add FAQ on benchmarking.

Fix #1189.",['28e1c7d60214f85d058d4f63629dc94a7e686dc4'],False,['misc.rst']
2a07325cecf8be4732cd991ead0314c530dd7cdd,Irfanuddin,2022-08-17T10:09:05+02:00,"Support removing Server and User-Agent headers.

Fix #1193.",['8e096fc5a2a49b3c42fb2543547867cab11297fb'],False,"['client.rst', 'server.rst', 'client.rst', 'server.rst', 'client.py', 'client.py', 'server.py', 'server.py', 'test_client_server.py', 'test_client.py', 'test_server.py']"
b5a2f37f8b2d0149e81ab380b84441a37a2db83e,Michał Górny,2022-05-15T10:27:09+02:00,"Wrap recv_into() in test_explicit_socket to fix py3.11

Extend TrackedSocket class in test_explicit_socket to wrap
the recv_into() method.  The Python 3.11 implementation of asyncio
is calling it rather than recv(), therefore causing used_for_read
not to be set if it's not wrapped.",['2a07325cecf8be4732cd991ead0314c530dd7cdd'],False,['test_client_server.py']
bebbf40b5a14a75cd06e58be79dc1eed4255d8ac,Michał Górny,2022-05-15T10:32:03+02:00,"Skip YieldFromTests in Python 3.11+

asyncio.coroutine has been removed in Python 3.11, so skip it if Python
is newer than that.

Fixes #1175",['b5a2f37f8b2d0149e81ab380b84441a37a2db83e'],False,['test_client_server.py']
653466389996b466e7b0a6a83ec9e573ca5b09c5,Aymeric Augustin,2022-08-18T12:45:04+02:00,Fix tests with PyPy.,['0ea2818b370ae572d52ec5d7063de2f8b64faa38'],False,['test_client_server.py']
a899d5a1e5453767cda984324c61caa83ef0654c,Aymeric Augustin,2022-10-08T14:03:48+02:00,"Avoid triggerring deprecation warnings in tests.

This also avoids having to account for them.",['270d5dae8f87afa4f0a340fc0045e4cc980e5d44'],False,"['test_client_server.py', 'test_protocol.py']"
8ce4739b7efed3ac78b287da7fb5e537f78e72aa,Aymeric Augustin,2022-10-08T19:31:23+02:00,"Increase maximum header length (again).

Fix #1239.",['ee54c4db1ad0d7a0701bad90e44950cc51c73ce9'],False,"['http11.py', 'http.py', 'test_http11.py']"
86961582f40596efe81d616ac9daa5369e0e17e9,Aymeric Augustin,2022-10-09T14:53:10+02:00,"Add API for connection latency.

Fix #1195.",['8ce4739b7efed3ac78b287da7fb5e537f78e72aa'],False,"['changelog.rst', 'client.rst', 'common.rst', 'server.rst', 'timeouts.rst', 'protocol.py', 'test_protocol.py']"
d5cf4a94e599dd678255a2d23712cb82a43ec41a,Aymeric Augustin,2022-10-09T15:32:09+02:00,"Document workaround for bug in Python < 3.10.

Fix #1182.",['86961582f40596efe81d616ac9daa5369e0e17e9'],False,['logging.rst']
a07f4e8190755de47f9915ef89535de18c02f88e,Aymeric Augustin,2022-10-09T15:45:48+02:00,"Highlight issue with convenience imports in FAQ.

Fix #1183.",['d5cf4a94e599dd678255a2d23712cb82a43ec41a'],False,"['misc.rst', 'index.rst']"
ad797212ce45bcab7c4cf57d21095a12e8f284ba,Aymeric Augustin,2022-10-10T08:52:29+02:00,"Don't log when connection drops during handshake.

Fix #1237.

Refs #984.",['580c41744330a83ff0e4eda728e2aab1a10a4e79'],False,['server.py']
06ffba57f9460ff577eada5ad3fe2558593be4b9,Aymeric Augustin,2022-10-25T22:42:28+02:00,Fix deprecation warning.,['b2847c2786a88c8c6f6017081f828032fb42ded3'],False,['setup.cfg']
2cbb8134acfa8b56aba5c40f0479f12434104a62,Aymeric Augustin,2022-08-22T21:52:48+02:00,"Add option keep connections open when closing server.

Fix #1174.",['06ffba57f9460ff577eada5ad3fe2558593be4b9'],False,"['server.rst', 'changelog.rst', 'server.py', 'test_client_server.py']"
9e960b508988c4049eb9f3377c505f506a3af060,Aymeric Augustin,2022-11-11T14:26:45+01:00,"Fix example of shutting down a client.

Fix #1261.",['591d047884d08d938324c4a484e8138a88a7a4a9'],False,['shutdown_client.py']
0f4ecfc3d0abe4fdc2bc5104ea98e134be399c9a,Aymeric Augustin,2022-11-20T22:39:49+01:00,"Don't treat close code 1005 as an error.

Fix #1260.",['26e1946f4d02357c71ca909a8e347f38892900d1'],False,"['changelog.rst', 'exceptions.py', 'frames.py', 'client.py', 'protocol.py', 'server.py']"
1363dd5be5b55fb3a16d58ca346c9f09e7519393,Aymeric Augustin,2022-11-28T07:28:09+01:00,"Revert ""Fix example of shutting down a client.""

This reverts commit 9e960b50.

The example was correct.",['35731196de91b91fa79573ad6235a27858027398'],False,['shutdown_client.py']
38b08fb72fb3c7e8358b3bba7cbe467c2a355aa9,Aymeric Augustin,2023-01-08T08:51:24+01:00,"Increase max header length in legacy module.

Fix #1243. Ref #1239.",['3015447f5afbe5e6c913bf0a353777ce3dc45f80'],False,"['http.py', 'test_http.py']"
75bb1cb07a476e899b689c5f50872f90f98a38e5,Aymeric Augustin,2023-01-08T09:14:09+01:00,"Fix incorrect partial binding pattern in docs.

Fix #1275. Supersede #1276.",['38b08fb72fb3c7e8358b3bba7cbe467c2a355aa9'],False,"['common.rst', 'server.rst']"
f2176ebc682742ec6a00646663c108bc400451bb,Aymeric Augustin,2023-01-18T07:36:10+01:00,Fix errors in the documentation of 23a2d3f6.,['716245215fab4a6937a9514eb0c0e1939dfc4fcd'],False,"['changelog.rst', 'server.py']"
a525950c84a60151f261f6282fa80ff310954718,Aymeric Augustin,2023-02-19T13:35:29+01:00,"Fix typos in comments.

Fix #1284.

Thank you @cclauss!",['f2176ebc682742ec6a00646663c108bc400451bb'],False,"['frames.py', 'protocol.py', 'protocol.py', 'server.py']"
bc8b3a85fe3d83378257d5ef2630e9c03714da44,Aymeric Augustin,2023-02-19T16:45:29+01:00,"Explain the legacy submodule.

Fix #1297.",['87657de0edefa9c1d5b305d48c9cb0d28bdfc9d1'],False,['misc.rst']
ba1ed7a65cc876ff4e0fcd4dd4711402836475e2,Sasja,2023-02-28T12:47:07+08:00,fix small docs typo,['8e1628a14e0dd2ca98871c7500484b5d42d16b67'],False,['broadcast.rst']
09875a619f53fa7fb566d640943e7ea0c28dffae,Aymeric Augustin,2023-03-29T08:02:43+02:00,Attempt to fix #1317.,['f0e547965a53582b45df45c5b6202dc3a1284240'],False,['test_client.py']
25a5252c385d867add96b9bc5df2d537b49d636a,Aymeric Augustin,2023-03-29T08:13:20+02:00,"Skip test that fails randomly on PyPy.

Fix #1314.",['09875a619f53fa7fb566d640943e7ea0c28dffae'],False,['test_connection.py']
ce06dd6e15159dbfb83e33c16ec9afcb05ff1ec7,Aymeric Augustin,2023-04-01T08:49:19+02:00,"Rewrite interactive client with synchronous API.

Fix #1312.",['25a5252c385d867add96b9bc5df2d537b49d636a'],False,['__main__.py']
2fcc4837faca2a05f395805455070dc0347e9ab1,Aymeric Augustin,2023-04-01T08:29:51+02:00,"Improve error handling in broadcast().

Fix #1319.",['ce06dd6e15159dbfb83e33c16ec9afcb05ff1ec7'],False,"['changelog.rst', 'logging.rst', 'protocol.py', 'test_client_server.py', 'test_protocol.py']"
f269e1e9704ff2776dc5ed54d11e120aa06d62e3,Aymeric Augustin,2023-04-01T10:11:26+02:00,"Document that connect() can raise OSError.

Fix #1265.",['2fcc4837faca2a05f395805455070dc0347e9ab1'],False,"['client.py', 'client.py']"
d0a292c5a25fcf4c27deb031e1b7e814494aac0e,Aymeric Augustin,2023-04-01T17:58:29+02:00,Fix typo in docs.,['8a6665892051b26d65344a573c1aea89f9c0e64c'],False,['server.py']
db6b1a892ce8508cf362d541b45430966ab2bc02,Aymeric Augustin,2023-04-01T18:30:51+02:00,"Add feature support matrices.

Fix #1313.",['1c9bdceccd9023e88e1cab5a1044f42c341930ee'],False,"['features.rst', 'index.rst', 'limitations.rst']"
d3d4cf4a2baf7362b004e9bffe5344287dbb9a51,Aymeric Augustin,2023-04-01T18:43:44+02:00,"Build architecture independent wheels.

Fix #1300.",['6dcac04c10c61dde9aa5be0374965c31f16e77f4'],False,"['wheels.yml', 'setup.py']"
af9173790a620c5f3687ea61f17e58c7466fc020,Aymeric Augustin,2023-04-01T22:33:30+02:00,"Replace flake8 and isort by ruff.

Configure in pyproject.toml instead of setup.cfg.

Fix #1306.",['0924e9cdd9e74065aa23d160414187f202771d61'],False,"['tests.yml', 'Makefile', 'pyproject.toml', 'setup.cfg', 'server.py', 'tox.ini']"
f075aac67e15cdf4bc06078e23b82eac5fb2d758,Aymeric Augustin,2023-04-02T08:38:39+02:00,"Restore semantics of tests.

They relied (accidentally) on wait_for() creating a task,
causing the event loop to run once when calling close().",['808d8540af05e6bbfd74be8ae501b200ce7c966e'],False,['test_protocol.py']
